FRId,FRDetail.Name,TransDate,ExternalName,InvRate
046018,MFS全盛基金系列-MFS全盛美國政府債券基金 A1(美元),20160901,US TREASURY N/B 1.625 JUN 30 19,2.61252
046018,MFS全盛基金系列-MFS全盛美國政府債券基金 A1(美元),20160901,US TREASURY N/B 3.125 MAY 15 21,2.28839
046018,MFS全盛基金系列-MFS全盛美國政府債券基金 A1(美元),20160901,US TREASURY N/B 2.500 FEB 15 45,2.22254
046018,MFS全盛基金系列-MFS全盛美國政府債券基金 A1(美元),20160901,US TREASURY N/B 4.5 AUG 15 39,1.87634
046018,MFS全盛基金系列-MFS全盛美國政府債券基金 A1(美元),20160901,FNMA #AS4916 3.000 MAY 01 30,1.74796
046017,MFS全盛基金系列-MFS全盛美國政府債券基金 A2(美元),20160901,US TREASURY N/B 2.500 AUG 15 23,7.16483
046017,MFS全盛基金系列-MFS全盛美國政府債券基金 A2(美元),20160901,US TREASURY N/B 2.625 AUG 15 20,3.12816
046017,MFS全盛基金系列-MFS全盛美國政府債券基金 A2(美元),20160901,GNMA II #MA3310 3.500 DEC 20 45,3.06817
046017,MFS全盛基金系列-MFS全盛美國政府債券基金 A2(美元),20160901,US TREASURY N/B 2.875 MAY 15 43,2.86384
046017,MFS全盛基金系列-MFS全盛美國政府債券基金 A2(美元),20160901,US TREASURY N/B 3.125 MAY 15 19,2.75008
046017,MFS全盛基金系列-MFS全盛美國政府債券基金 A2(美元),20160901,US TREASURY N/B 1.625 JUN 30 19,2.61252
046017,MFS全盛基金系列-MFS全盛美國政府債券基金 A2(美元),20160901,US TREASURY N/B 3.125 MAY 15 21,2.28839
046017,MFS全盛基金系列-MFS全盛美國政府債券基金 A2(美元),20160901,US TREASURY N/B 2.500 FEB 15 45,2.22254
046017,MFS全盛基金系列-MFS全盛美國政府債券基金 A2(美元),20160901,US TREASURY N/B 4.5 AUG 15 39,1.87634
046017,MFS全盛基金系列-MFS全盛美國政府債券基金 A2(美元),20160901,FNMA #AS4916 3.000 MAY 01 30,1.74796
046030,MFS全盛基金系列-MFS全盛美國密集成長基金 A1(美元),20160901,ALPHABET INC. CLASS A COMMON,7.08736
046030,MFS全盛基金系列-MFS全盛美國密集成長基金 A1(美元),20160901,ACCENTURE PLC CLASS A,6.57945
046030,MFS全盛基金系列-MFS全盛美國密集成長基金 A1(美元),20160901,VISA INC COMMON,4.33664
046030,MFS全盛基金系列-MFS全盛美國密集成長基金 A1(美元),20160901,THERMO FISHER SCIENTIFIC COMMON,4.23902
046030,MFS全盛基金系列-MFS全盛美國密集成長基金 A1(美元),20160901,ABBOTT LABS COMMON,3.74304
046030,MFS全盛基金系列-MFS全盛美國密集成長基金 A1(美元),20160901,COLGATE PALMOLIVE CO COMMON,3.7371
046030,MFS全盛基金系列-MFS全盛美國密集成長基金 A1(美元),20160901,NIKE INC CLASS B,3.4197
046030,MFS全盛基金系列-MFS全盛美國密集成長基金 A1(美元),20160901,TEXAS INSTRUMENTS COMMON,3.24957
046030,MFS全盛基金系列-MFS全盛美國密集成長基金 A1(美元),20160901,AUTOZONE INC COMMON,2.93945
046030,MFS全盛基金系列-MFS全盛美國密集成長基金 A1(美元),20160901,ECOLAB INC COMMON,2.90445
046032,MFS全盛基金系列-MFS全盛美國價值基金A1(美元),20160901,J P MORGAN CHASE&CO COMMON,4.36928
046032,MFS全盛基金系列-MFS全盛美國價值基金A1(美元),20160901,JOHNSON & JOHNSON COMMON,3.5619
046032,MFS全盛基金系列-MFS全盛美國價值基金A1(美元),20160901,PHILIP MORRIS INTERNATIONAL COMMON,3.27426
046032,MFS全盛基金系列-MFS全盛美國價值基金A1(美元),20160901,HONEYWELL INTL INC COMMON,3.02825
046032,MFS全盛基金系列-MFS全盛美國價值基金A1(美元),20160901,WELLS FARGO & CO COMMON,2.83823
046032,MFS全盛基金系列-MFS全盛美國價值基金A1(美元),20160901,ACCENTURE PLC CLASS A,2.77971
046032,MFS全盛基金系列-MFS全盛美國價值基金A1(美元),20160901,NORTHROP GRUMMAN CO COMMON,2.38137
046032,MFS全盛基金系列-MFS全盛美國價值基金A1(美元),20160901,MEDTRONIC PLC COMMON,2.31631
046032,MFS全盛基金系列-MFS全盛美國價值基金A1(美元),20160901,PFIZER INC COMMON,2.15558
046032,MFS全盛基金系列-MFS全盛美國價值基金A1(美元),20160901,JOHNSON CONTROLS INTERNATIONAL PLC COMMON,2.13456
046031,MFS全盛基金系列-MFS全盛美國價值基金AH1歐元避險,20160901,J P MORGAN CHASE&CO COMMON,4.36928
046031,MFS全盛基金系列-MFS全盛美國價值基金AH1歐元避險,20160901,JOHNSON & JOHNSON COMMON,3.5619
046031,MFS全盛基金系列-MFS全盛美國價值基金AH1歐元避險,20160901,PHILIP MORRIS INTERNATIONAL COMMON,3.27426
046031,MFS全盛基金系列-MFS全盛美國價值基金AH1歐元避險,20160901,HONEYWELL INTL INC COMMON,3.02825
046031,MFS全盛基金系列-MFS全盛美國價值基金AH1歐元避險,20160901,WELLS FARGO & CO COMMON,2.83823
046031,MFS全盛基金系列-MFS全盛美國價值基金AH1歐元避險,20160901,ACCENTURE PLC CLASS A,2.77971
046031,MFS全盛基金系列-MFS全盛美國價值基金AH1歐元避險,20160901,NORTHROP GRUMMAN CO COMMON,2.38137
046031,MFS全盛基金系列-MFS全盛美國價值基金AH1歐元避險,20160901,MEDTRONIC PLC COMMON,2.31631
046031,MFS全盛基金系列-MFS全盛美國價值基金AH1歐元避險,20160901,PFIZER INC COMMON,2.15558
046031,MFS全盛基金系列-MFS全盛美國價值基金AH1歐元避險,20160901,JOHNSON CONTROLS INTERNATIONAL PLC COMMON,2.13456
046025,MFS全盛基金系列-MFS全盛通脹調整債券基金A1(美元),20160901,TIPS - US TREASURY BOND 2.375 JAN 15 25,5.79319
046025,MFS全盛基金系列-MFS全盛通脹調整債券基金A1(美元),20160901,TIPS - US TREASURY BOND 0.125 APR 15 18,5.55214
046025,MFS全盛基金系列-MFS全盛通脹調整債券基金A1(美元),20160901,TIPS - US TREASURY BOND 0.125 JUL 15 22,5.26717
046025,MFS全盛基金系列-MFS全盛通脹調整債券基金A1(美元),20160901,TIPS - US TREASURY BOND 0.125 JUL 15 24,5.09611
046025,MFS全盛基金系列-MFS全盛通脹調整債券基金A1(美元),20160901,TIPS - US TREASURY BOND 0.125 JAN 15 23,4.55243
046025,MFS全盛基金系列-MFS全盛通脹調整債券基金A1(美元),20160901,TIPS - US TREASURY BOND 0.375 JUL 15 25,4.52731
046025,MFS全盛基金系列-MFS全盛通脹調整債券基金A1(美元),20160901,TIPS - US TREASURY BOND 0.625 JUL 15 21,4.04612
046025,MFS全盛基金系列-MFS全盛通脹調整債券基金A1(美元),20160901,TIPS - US TREASURY BOND 1.125 JAN 15 21,3.99214
046025,MFS全盛基金系列-MFS全盛通脹調整債券基金A1(美元),20160901,TIPS - US TREASURY BOND 0.125 JAN 15 22,3.87393
046025,MFS全盛基金系列-MFS全盛通脹調整債券基金A1(美元),20160901,TIPS - US TREASURY BOND 1.250 JUL 15 20,3.86055
046026,MFS全盛基金系列-MFS全盛通脹調整債券基金A2(美元),20160901,TIPS - US TREASURY BOND 2.375 JAN 15 25,5.79319
046026,MFS全盛基金系列-MFS全盛通脹調整債券基金A2(美元),20160901,TIPS - US TREASURY BOND 0.125 APR 15 18,5.55214
046026,MFS全盛基金系列-MFS全盛通脹調整債券基金A2(美元),20160901,TIPS - US TREASURY BOND 0.125 JUL 15 22,5.26717
046026,MFS全盛基金系列-MFS全盛通脹調整債券基金A2(美元),20160901,TIPS - US TREASURY BOND 0.125 JUL 15 24,5.09611
046026,MFS全盛基金系列-MFS全盛通脹調整債券基金A2(美元),20160901,TIPS - US TREASURY BOND 0.125 JAN 15 23,4.55243
046026,MFS全盛基金系列-MFS全盛通脹調整債券基金A2(美元),20160901,TIPS - US TREASURY BOND 0.375 JUL 15 25,4.52731
046026,MFS全盛基金系列-MFS全盛通脹調整債券基金A2(美元),20160901,TIPS - US TREASURY BOND 0.625 JUL 15 21,4.04612
046026,MFS全盛基金系列-MFS全盛通脹調整債券基金A2(美元),20160901,TIPS - US TREASURY BOND 1.125 JAN 15 21,3.99214
046026,MFS全盛基金系列-MFS全盛通脹調整債券基金A2(美元),20160901,TIPS - US TREASURY BOND 0.125 JAN 15 22,3.87393
046026,MFS全盛基金系列-MFS全盛通脹調整債券基金A2(美元),20160901,TIPS - US TREASURY BOND 1.250 JUL 15 20,3.86055
046008,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(美元),20160901,Mexico Government International Bond 4% OCT 02 23,1.57213
046008,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(美元),20160901,Argentine Republic Government International Bond RegS 7.5% APR 22 26,1.48609
046008,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(美元),20160901,Argentina Bonar Bonds 7% APR 17 17,1.24163
046008,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(美元),20160901,Development Bank of Kazakhstan JSC RegS 4.125% DEC 10 22,1.22834
046008,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(美元),20160901,Mexico Government International Bond 3.625% MAR 15 22,1.21354
046008,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(美元),20160901,Russian Foreign Bond - Eurobond RegS 4.5% APR 04 22,1.13483
046008,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(美元),20160901,Argentine Republic Government International Bond FRB DEC 31 38,1.03548
046008,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(美元),20160901,Hungary Government International Bond 5.375% FEB 21 23,0.89935
046008,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(美元),20160901,Indonesia Government International Bond RegS 4.875% MAY 05 21,0.86857
046008,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(美元),20160901,Russian Foreign Bond - Eurobond RegS 4.875% SEP 16 23,0.8682
046035,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(歐元),20160901,Mexico Government International Bond 4% OCT 02 23,1.57213
046035,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(歐元),20160901,Argentine Republic Government International Bond RegS 7.5% APR 22 26,1.48609
046035,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(歐元),20160901,Argentina Bonar Bonds 7% APR 17 17,1.24163
046035,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(歐元),20160901,Development Bank of Kazakhstan JSC RegS 4.125% DEC 10 22,1.22834
046035,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(歐元),20160901,Mexico Government International Bond 3.625% MAR 15 22,1.21354
046035,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(歐元),20160901,Russian Foreign Bond - Eurobond RegS 4.5% APR 04 22,1.13483
046035,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(歐元),20160901,Argentine Republic Government International Bond FRB DEC 31 38,1.03548
046035,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(歐元),20160901,Hungary Government International Bond 5.375% FEB 21 23,0.89935
046035,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(歐元),20160901,Indonesia Government International Bond RegS 4.875% MAY 05 21,0.86857
046035,MFS全盛基金系列-MFS全盛新興市場債券基金 A1(歐元),20160901,Russian Foreign Bond - Eurobond RegS 4.875% SEP 16 23,0.8682
046009,MFS全盛基金系列-MFS全盛新興市場債券基金 A2(美元),20160901,Mexico Government International Bond 4% OCT 02 23,1.57213
046009,MFS全盛基金系列-MFS全盛新興市場債券基金 A2(美元),20160901,Argentine Republic Government International Bond RegS 7.5% APR 22 26,1.48609
046009,MFS全盛基金系列-MFS全盛新興市場債券基金 A2(美元),20160901,Argentina Bonar Bonds 7% APR 17 17,1.24163
046009,MFS全盛基金系列-MFS全盛新興市場債券基金 A2(美元),20160901,Development Bank of Kazakhstan JSC RegS 4.125% DEC 10 22,1.22834
046009,MFS全盛基金系列-MFS全盛新興市場債券基金 A2(美元),20160901,Mexico Government International Bond 3.625% MAR 15 22,1.21354
046009,MFS全盛基金系列-MFS全盛新興市場債券基金 A2(美元),20160901,Russian Foreign Bond - Eurobond RegS 4.5% APR 04 22,1.13483
046009,MFS全盛基金系列-MFS全盛新興市場債券基金 A2(美元),20160901,Argentine Republic Government International Bond FRB DEC 31 38,1.03548
046009,MFS全盛基金系列-MFS全盛新興市場債券基金 A2(美元),20160901,Hungary Government International Bond 5.375% FEB 21 23,0.89935
046009,MFS全盛基金系列-MFS全盛新興市場債券基金 A2(美元),20160901,Indonesia Government International Bond RegS 4.875% MAY 05 21,0.86857
046009,MFS全盛基金系列-MFS全盛新興市場債券基金 A2(美元),20160901,Russian Foreign Bond - Eurobond RegS 4.875% SEP 16 23,0.8682
046029,MFS全盛基金系列-MFS全盛新興市場債券基金 A3 (美元),20160901,Mexico Government International Bond 4% OCT 02 23,1.57213
046029,MFS全盛基金系列-MFS全盛新興市場債券基金 A3 (美元),20160901,Argentine Republic Government International Bond RegS 7.5% APR 22 26,1.48609
046029,MFS全盛基金系列-MFS全盛新興市場債券基金 A3 (美元),20160901,Argentina Bonar Bonds 7% APR 17 17,1.24163
046029,MFS全盛基金系列-MFS全盛新興市場債券基金 A3 (美元),20160901,Development Bank of Kazakhstan JSC RegS 4.125% DEC 10 22,1.22834
046029,MFS全盛基金系列-MFS全盛新興市場債券基金 A3 (美元),20160901,Mexico Government International Bond 3.625% MAR 15 22,1.21354
046029,MFS全盛基金系列-MFS全盛新興市場債券基金 A3 (美元),20160901,Russian Foreign Bond - Eurobond RegS 4.5% APR 04 22,1.13483
046029,MFS全盛基金系列-MFS全盛新興市場債券基金 A3 (美元),20160901,Argentine Republic Government International Bond FRB DEC 31 38,1.03548
046029,MFS全盛基金系列-MFS全盛新興市場債券基金 A3 (美元),20160901,Hungary Government International Bond 5.375% FEB 21 23,0.89935
046029,MFS全盛基金系列-MFS全盛新興市場債券基金 A3 (美元),20160901,Indonesia Government International Bond RegS 4.875% MAY 05 21,0.86857
046029,MFS全盛基金系列-MFS全盛新興市場債券基金 A3 (美元),20160901,Russian Foreign Bond - Eurobond RegS 4.875% SEP 16 23,0.8682
046028,MFS全盛基金系列-MFS全盛新興市場債券基金 AH3 (歐元),20160901,Mexico Government International Bond 4% OCT 02 23,1.57213
046028,MFS全盛基金系列-MFS全盛新興市場債券基金 AH3 (歐元),20160901,Argentine Republic Government International Bond RegS 7.5% APR 22 26,1.48609
046028,MFS全盛基金系列-MFS全盛新興市場債券基金 AH3 (歐元),20160901,Argentina Bonar Bonds 7% APR 17 17,1.24163
046028,MFS全盛基金系列-MFS全盛新興市場債券基金 AH3 (歐元),20160901,Development Bank of Kazakhstan JSC RegS 4.125% DEC 10 22,1.22834
046028,MFS全盛基金系列-MFS全盛新興市場債券基金 AH3 (歐元),20160901,Mexico Government International Bond 3.625% MAR 15 22,1.21354
046028,MFS全盛基金系列-MFS全盛新興市場債券基金 AH3 (歐元),20160901,Russian Foreign Bond - Eurobond RegS 4.5% APR 04 22,1.13483
046028,MFS全盛基金系列-MFS全盛新興市場債券基金 AH3 (歐元),20160901,Argentine Republic Government International Bond FRB DEC 31 38,1.03548
046028,MFS全盛基金系列-MFS全盛新興市場債券基金 AH3 (歐元),20160901,Hungary Government International Bond 5.375% FEB 21 23,0.89935
046028,MFS全盛基金系列-MFS全盛新興市場債券基金 AH3 (歐元),20160901,Indonesia Government International Bond RegS 4.875% MAY 05 21,0.86857
046028,MFS全盛基金系列-MFS全盛新興市場債券基金 AH3 (歐元),20160901,Russian Foreign Bond - Eurobond RegS 4.875% SEP 16 23,0.8682
046013,MFS全盛基金系列-MFS美國總報酬債券基金 A1 (美元),20160901,US TREASURY N/B 1.625 JUN 30 19,10.99618
046013,MFS全盛基金系列-MFS美國總報酬債券基金 A1 (美元),20160901,US TREASURY N/B 1.000 JUN 30 19,3.88265
046013,MFS全盛基金系列-MFS美國總報酬債券基金 A1 (美元),20160901,US TREASURY N/B 0.750 JUN 30 17,2.78589
046013,MFS全盛基金系列-MFS美國總報酬債券基金 A1 (美元),20160901,US TREASURY N/B 2.875 MAY 15 43,1.57472
046013,MFS全盛基金系列-MFS美國總報酬債券基金 A1 (美元),20160901,US TREASURY N/B 4.500 FEB 15 36,1.56182
046013,MFS全盛基金系列-MFS美國總報酬債券基金 A1 (美元),20160901,US TREASURY N/B 1.000 DEC 15 17,1.17906
046013,MFS全盛基金系列-MFS美國總報酬債券基金 A1 (美元),20160901,GNMA II #MA3310 3.500 DEC 20 45,1.02766
046013,MFS全盛基金系列-MFS美國總報酬債券基金 A1 (美元),20160901,FNMA #AS8056 3.000 OCT 01 46,0.97324
046013,MFS全盛基金系列-MFS美國總報酬債券基金 A1 (美元),20160901,US TREASURY N/B 1.625 NOV 30 20,0.81946
046013,MFS全盛基金系列-MFS美國總報酬債券基金 A1 (美元),20160901,VERIZON COMMUNICATIONS INC 6.550 SEP 15 43,0.77952
046043,MFS全盛基金系列-MFS美國總報酬債券基金 A2 (美元),20160901,US TREASURY N/B 1.625 JUN 30 19,10.99618
046043,MFS全盛基金系列-MFS美國總報酬債券基金 A2 (美元),20160901,US TREASURY N/B 1.000 JUN 30 19,3.88265
046043,MFS全盛基金系列-MFS美國總報酬債券基金 A2 (美元),20160901,US TREASURY N/B 0.750 JUN 30 17,2.78589
046043,MFS全盛基金系列-MFS美國總報酬債券基金 A2 (美元),20160901,US TREASURY N/B 2.875 MAY 15 43,1.57472
046043,MFS全盛基金系列-MFS美國總報酬債券基金 A2 (美元),20160901,US TREASURY N/B 4.500 FEB 15 36,1.56182
046043,MFS全盛基金系列-MFS美國總報酬債券基金 A2 (美元),20160901,US TREASURY N/B 1.000 DEC 15 17,1.17906
046043,MFS全盛基金系列-MFS美國總報酬債券基金 A2 (美元),20160901,GNMA II #MA3310 3.500 DEC 20 45,1.02766
046043,MFS全盛基金系列-MFS美國總報酬債券基金 A2 (美元),20160901,FNMA #AS8056 3.000 OCT 01 46,0.97324
046043,MFS全盛基金系列-MFS美國總報酬債券基金 A2 (美元),20160901,US TREASURY N/B 1.625 NOV 30 20,0.81946
046043,MFS全盛基金系列-MFS美國總報酬債券基金 A2 (美元),20160901,VERIZON COMMUNICATIONS INC 6.550 SEP 15 43,0.77952
033034,NN (L) 大中華股票基金X股美元,20160801,TENCENT HOLDINGS LTD,9.64257
033034,NN (L) 大中華股票基金X股美元,20160801,TAIWAN SEMICONDUCTOR MANUFAC,9.15694
033034,NN (L) 大中華股票基金X股美元,20160801,AIA GROUP LTD,6.76194
033034,NN (L) 大中華股票基金X股美元,20160801,ALIBABA GROUP HOLDING-SP ADR,6.25213
033034,NN (L) 大中華股票基金X股美元,20160801,CHINA MOBILE LTD,4.71569
033034,NN (L) 大中華股票基金X股美元,20160801,CHINA OVERSEAS LAND & INVEST,4.52221
033034,NN (L) 大中華股票基金X股美元,20160801,E.SUN FINANCIAL HOLDING CO,3.22076
033034,NN (L) 大中華股票基金X股美元,20160801,PING AN INSURANCE GROUP CO-H,3.16811
033034,NN (L) 大中華股票基金X股美元,20160801,BOC HONG KONG HOLDINGS LTD,2.89651
033034,NN (L) 大中華股票基金X股美元,20160801,HENDERSON LAND DEVELOPMENT,2.89173
033047,NN (L) 日本股票基金X股日圓,20160801,TOYOTA MOTOR CORP,3.48211
033047,NN (L) 日本股票基金X股日圓,20160801,NIPPON TELEGRAPH & TELEPHONE,3.16229
033047,NN (L) 日本股票基金X股日圓,20160801,TOKIO MARINE HOLDINGS INC,2.04954
033047,NN (L) 日本股票基金X股日圓,20160801,MITSUBISHI UFJ FINANCIAL GRO,2.02163
033047,NN (L) 日本股票基金X股日圓,20160801,TDK CORP,1.93068
033047,NN (L) 日本股票基金X股日圓,20160801,SHIN-ETSU CHEMICAL CO LTD,1.63707
033047,NN (L) 日本股票基金X股日圓,20160801,KOMATSU LTD,1.53279
033047,NN (L) 日本股票基金X股日圓,20160801,OTSUKA HOLDINGS CO LTD,1.50563
033047,NN (L) 日本股票基金X股日圓,20160801,NTT DOCOMO INC,1.50226
033047,NN (L) 日本股票基金X股日圓,20160801,SONY CORP,1.46561
033048,NN (L) 日本股票基金X股美元,20160801,TOYOTA MOTOR CORP,3.48211
033048,NN (L) 日本股票基金X股美元,20160801,NIPPON TELEGRAPH & TELEPHONE,3.16229
033048,NN (L) 日本股票基金X股美元,20160801,TOKIO MARINE HOLDINGS INC,2.04954
