基金代碼,基金名稱,風險等級,基金組別,股票%,債券%,現金%,其他%,大型%,中型%,小型%,市值(百萬美元),晨星評級
0670,富達全球健康護理基金,3,產業股票 - 健康護理,0.98166,0.00000,0.01834,0.00000,33.36048,18.04960,3.34592,31837.66371,4
0671,富達美國多元基金,4,美國大型均衡型股票,0.94398,0.00000,0.05602,0.00000,29.76866,9.60901,2.43957,77033.01227,3
0672,富達印度聚焦基金,5,印度股票,0.97183,0.00000,0.02817,0.00000,17.05849,10.75942,3.11065,14951.20418,3
0673,富達日本潛力優勢基金,4,日本大型股票,0.99456,0.00000,0.00334,0.00210,35.42911,22.90837,1.96873,1144652.91282,4
0674,富達歐洲大型企業基金,4,歐洲大型均衡型股票,0.97734,0.00000,0.02266,0.00000,25.04079,5.76792,0.00000,42657.24671,4
0675,富達全球聚焦基金,3,全球大型增長型股票,0.97556,0.00000,0.02444,0.00000,28.47835,22.03796,3.20382,31994.08109,4
0676,富達全球成長與收益基,4,美元平衡型股債混合,0.38591,0.46832,0.10741,0.03836,11.04214,4.34190,0.57749,245435.35473,3
0677,富達全球不動產美元,4,房地產 - 全球（間接）,0.98807,0.00000,0.01193,0.00000,41.50067,41.21564,1.83179,11561.10571,3
0678,富達全球不動產歐元,4,房地產 - 全球（間接）,0.98807,0.00000,0.01193,0.00000,41.50067,41.21564,1.83179,11561.10571,3
0679,富達新興市場債券美元,3,全球新興市場債券,0.00000,0.69502,0.29390,0.01108,None,None,None,None,4
0680,富達新興市場債券歐元,3,全球新興市場債券,0.00000,0.69502,0.29390,0.01108,None,None,None,None,4
0681,富達亞太入息基金配權,5,亞太區不包括日本股票,0.94696,0.00000,0.05304,0.00000,25.49997,8.22024,2.88891,22452.14724,4
0682,富達中國聚焦基金美元,5,中國股票,0.98073,0.00000,0.01927,0.00000,18.89795,7.17997,1.82907,33387.81048,4
0683,富達中國聚焦基金歐元,5,中國股票,0.98073,0.00000,0.01927,0.00000,18.89795,7.17997,1.82907,33387.81048,4
0684,富達東南亞基金歐元,5,亞洲不包括日本股票,0.98747,0.00000,0.01253,0.00000,23.83311,5.54235,0.00000,28253.41707,3
0685,富達東南亞基金歐元累,5,亞洲不包括日本股票,0.98747,0.00000,0.01253,0.00000,23.83311,5.54235,0.00000,28253.41707,2
0686,富達東南亞基金美元累,5,亞洲不包括日本股票,0.98747,0.00000,0.01253,0.00000,23.83311,5.54235,0.00000,28253.41707,2
0687,富達亞洲高收益歐元累,4,亞洲高收益債券,0.00000,1.01986,-0.10698,0.08712,None,None,None,None,3
0688,富達亞洲高收益美元累,4,亞洲高收益債券,0.00000,1.01986,-0.10698,0.08712,None,None,None,None,3
0689,富達亞洲高收益美元配,4,亞洲高收益債券,0.00000,1.01986,-0.10698,0.08712,None,None,None,None,3
0690,富達新興市場債券美配,3,全球新興市場債券,0.00000,0.69502,0.29390,0.01108,None,None,None,None,4
0691,富達新興市場債券歐配,3,全球新興市場債券,0.00000,0.69502,0.29390,0.01108,None,None,None,None,4
0692,富達亞洲成長美元累積,5,亞洲不包括日本股票,0.96296,0.00000,0.03635,0.00070,28.40070,6.22604,0.00000,245435.35473,4
0693,富達新興歐非中東基金,5,歐非中東股票,0.94765,0.00000,0.04863,0.00372,26.37023,42.09548,7.36764,7446.68025,4
0694,富達德國Ａ股累計美避,4,歐洲股票 - 貨幣對沖,0.99578,0.00000,0.00422,0.00000,31.98845,17.92353,8.01024,14718.77336,None
0695,富達歐高收Ａ美元避配,3,高收益債券 - 其他對沖,0.00262,0.79418,0.17003,0.03317,0.00000,0.23026,0.03186,1840.04554,None
0696,富達歐洲平衡Ａ美元避,4,美元平衡型股債混合,0.59305,0.28547,0.11189,0.00959,21.58314,5.79160,0.86026,31111.88938,None
0707,景順美元儲備基金,1,貨幣市場 - 美元,0.00000,0.00000,0.91203,0.08797,None,None,None,None,None
0715,景順全歐洲企業基金,4,歐洲小型股票,0.98715,0.00000,0.01016,0.00269,1.30136,19.20355,53.75355,632.49352,1
0716,景順泛歐洲基金歐元,4,歐洲大型均衡型股票,0.99996,0.00000,0.00004,0.00000,30.22209,13.15959,3.06257,25832.73873,3
0717,景順日本小型企業日幣,4,日本中小型股票,0.95766,0.00000,0.04234,0.00000,0.13338,27.03191,60.40243,60812.03155,2
0719,景順泛歐洲基金CD,4,歐洲大型均衡型股票,0.99996,0.00000,0.00004,0.00000,30.22209,13.15959,3.06257,25832.73873,2
0720,景順新興市場債券A,3,全球新興市場債券,0.00000,0.92667,0.02820,0.04514,None,None,None,None,4
0721,景順新興市場債券A-MD,3,全球新興市場債券,0.00000,0.92667,0.02820,0.04514,None,None,None,None,4
0722,景順能源基金A,4,產業股票 - 能源,0.96123,0.00000,0.03555,0.00321,26.66900,31.64979,6.49778,22193.72484,2
0723,景順韓國基金A,5,韓國股票,0.98975,0.00000,0.01025,0.00000,58.64776,5.67763,21.34315,3163.68448,4
0724,景順天下地產證券基金,4,房地產 - 全球（間接）,0.97144,0.00000,0.01581,0.01275,43.04383,30.06645,11.88074,10855.88879,4
0725,景順新興貨幣債券Ａ,3,全球新興市場債券 - 本地貨幣,0.00000,0.86845,0.11604,0.01551,None,None,None,None,3
0726,景順新興貨幣債券A-MD,3,全球新興市場債券 - 本地貨幣,0.00000,0.86845,0.11604,0.01551,None,None,None,None,3
0727,景順亞洲機遇股票基金,5,亞洲不包括日本股票,0.99019,0.00000,0.00981,0.00000,45.29076,13.74600,4.31861,10232.45849,4
0728,景順亞洲棟樑基金,5,產業股票 - 基礎建設,0.99940,0.00000,0.00056,0.00004,59.17766,14.21765,3.87648,5603.75696,3
0729,景順大中華基金,5,大中華股票,0.98020,0.00000,0.01980,0.00000,34.94365,18.62849,7.85250,11374.81303,4
0730,景順開發中市場基金,5,全球新興市場股票,1.00034,0.00000,-0.00034,0.00000,24.00283,13.58691,5.93953,16745.54453,4
0731,景順中國基金(美元),5,中國股票,0.97601,0.00000,0.02399,0.00000,41.78476,0.00000,0.00000,24701.38030,3
0732,景順中國基金(歐元),5,亞洲不包括日本股票 - 貨幣對沖,0.97601,0.00000,0.02399,0.00000,41.78476,0.00000,0.00000,24701.38030,None
0733,景順亞洲平衡基金,4,亞洲股債混合,0.55957,0.35674,0.00689,0.07679,23.17299,12.02465,2.19405,9347.83865,3
0734,景順新興歐洲股票基金,5,新興歐洲股票,0.99417,0.00000,0.00583,0.00000,40.97353,22.44316,16.16961,8088.67045,4
0735,景順亞洲富強基金配息,5,產業股票 - 消費品及服務,0.96623,0.00000,0.03377,0.00000,53.29915,6.35800,0.00000,12249.39234,2
0736,景順環球企業基金配息,4,全球小型股票,1.01109,0.00000,-0.01109,0.00000,8.88155,36.81984,44.70201,2115.69929,3
0737,景順日本股票優勢基金,4,日本大型股票,0.96154,0.00000,0.03846,0.00000,25.72601,39.62440,3.85903,656477.16627,5
0738,景順日本小型企業美元,4,日本中小型股票,0.95766,0.00000,0.04234,0.00000,0.13338,27.03191,60.40243,60812.03155,2
0739,景順歐洲大陸企業A,4,歐洲不包括英國中小型股票,1.00359,0.00000,-0.00359,0.00000,1.80780,52.31289,38.76169,1601.66404,2
0740,景順泛歐洲Ａ年配美元,4,歐洲大型均衡型股票,0.99996,0.00000,0.00004,0.00000,30.22209,13.15959,3.06257,25832.73873,2
0741,景順亞洲平衡Ａ穩配美,4,亞洲股債混合,0.55957,0.35674,0.00689,0.07679,23.17299,12.02465,2.19405,9347.83865,2
0742,景順日本小型企業Ａ美,4,日本股票 - 貨幣對沖,0.95766,0.00000,0.04234,0.00000,0.13338,27.03191,60.40243,60812.03155,None
0743,景順歐洲大陸企業Ａ美,4,歐洲股票 - 貨幣對沖,1.00359,0.00000,-0.00359,0.00000,1.80780,52.31289,38.76169,1601.66404,None
0744,景順泛歐洲Ａ美元對沖,4,歐洲股票 - 貨幣對沖,0.99996,0.00000,0.00004,0.00000,30.22209,13.15959,3.06257,25832.73873,None
0745,景順全歐洲企業Ａ美對,4,歐洲股票 - 貨幣對沖,0.98715,0.00000,0.01016,0.00269,1.30136,19.20355,53.75355,632.49352,None
0746,景順環球指標增值Ａ美,3,全球股票 - 貨幣對沖,0.98885,0.00000,0.00671,0.00444,40.11622,24.21949,4.02578,18786.97170,None
0747,景順印度股票Ａ年配美,5,印度股票,0.00000,0.00000,0.04929,0.95071,None,None,None,None,4
0901,安聯老虎基金,5,亞洲不包括日本股票,0.93322,0.00000,0.02838,0.03840,20.31187,6.53242,1.26181,20743.28956,3
0906,安聯泰國股,5,泰國股票,0.96507,0.00000,0.03493,0.00000,15.19974,19.95420,2.49893,3127.84322,3
0907,安聯印尼股票,5,印尼股票,0.95401,0.00000,0.04599,0.00000,22.16965,15.40505,15.71322,5249.72627,2
0912,安聯日本股,4,日本大型股票,1.01498,0.00000,-0.01498,0.00000,45.66546,17.16591,1.04928,13787.53292,3
0913,安聯香港股,4,香港股票,0.96813,0.00000,0.03187,0.00000,14.18552,8.04774,0.00000,228485.03743,3
0914,安聯韓國股,5,韓國股票,0.91870,0.00000,0.08130,0.00000,52.49446,8.13723,0.00000,8914.60921,3
0916,安聯全球高成長科技基,4,產業股票 - 科技,0.91704,0.00000,0.08296,0.00000,15.51025,25.22443,12.84316,39639.12206,2
0917,安聯新興亞洲股票基金,5,亞洲不包括日本股票,0.95663,0.00000,0.03572,0.00765,30.76805,17.78009,5.14828,10638.56278,4
0918,德盛東方入息P配息,4,亞太區股票,0.91494,0.02241,0.06265,0.00000,11.88669,32.51992,20.64336,2081.52973,5
0919,安聯東方入息A配息,4,亞太區股票,0.91494,0.02241,0.06265,0.00000,11.88669,32.51992,20.64336,2081.52973,4
0920,安聯中國股票基金,5,中國股票,0.94917,0.00000,0.03677,0.01405,18.33925,12.12894,0.61125,27714.82345,4
0921,安聯亞洲總回報股票,5,亞洲不包括日本股票,0.96654,0.00000,0.03325,0.00021,29.65609,9.10251,1.61763,14995.82043,3
0922,安聯金磚四國股基美元,5,全球新興市場股票,0.97625,0.00000,0.02376,0.00000,32.49587,7.25339,2.36254,19914.08743,None
0923,安聯金磚四國股基歐元,5,全球新興市場股票,0.97625,0.00000,0.02376,0.00000,32.49587,7.25339,2.36254,19914.08743,None
0924,安聯全球永續發展美元,4,全球大型增長型股票,0.97681,0.00000,0.02319,0.00000,29.08348,6.90196,0.00000,56196.41073,3
0925,德盛全球永續發展歐元,4,全球大型增長型股票,0.97681,0.00000,0.02319,0.00000,29.08348,6.90196,0.00000,56196.41073,3
0928,安聯收益成長穩定配美,3,美元平衡型股債混合,0.34591,0.34177,0.05002,0.26231,9.61126,2.76470,0.22285,87669.93922,4
0929,安聯收益成長穩定累美,3,美元平衡型股債混合,0.34591,0.34177,0.05002,0.26231,9.61126,2.76470,0.22285,87669.93922,4
0930,安聯收益成長穩定配歐,3,歐元平衡型股債混合 - 全球,0.34591,0.34177,0.05002,0.26231,9.61126,2.76470,0.22285,87669.93922,3
0931,安聯收益成長穩定配澳,3,其他股債混合,0.34591,0.34177,0.05002,0.26231,9.61126,2.76470,0.22285,87669.93922,None
0932,安聯收益成長穩定配南,3,其他股債混合,0.34591,0.34177,0.05002,0.26231,9.61126,2.76470,0.22285,87669.93922,None
0933,安聯歐洲高息股票累歐,4,歐洲股票收益,0.95293,0.00051,0.03249,0.01407,22.00755,32.03044,3.78929,18109.91250,3
0934,安聯歐洲高息穩定配歐,4,歐洲股票收益,0.95293,0.00051,0.03249,0.01407,22.00755,32.03044,3.78929,18109.91250,None
0935,安聯歐洲高息股票配美,4,歐洲股票 - 貨幣對沖,0.95293,0.00051,0.03249,0.01407,22.00755,32.03044,3.78929,18109.91250,None
1105,霸菱亞洲增長基金美元,5,亞洲不包括日本股票,0.98695,0.00000,0.01186,0.00119,27.56926,18.84909,5.08908,10492.53999,3
1106,霸菱香港中國基金美元,5,中國股票,0.94683,0.00169,0.00217,0.04931,29.54824,6.48112,2.17007,27192.37623,3
1107,霸菱大東協基金,5,東協國家股票,0.99128,0.00000,0.00169,0.00704,31.86790,17.50219,4.69748,6052.44699,3
1108,霸菱歐寶基金,4,歐洲大型均衡型股票,0.96556,0.00000,0.00784,0.02660,33.49467,19.46013,1.68526,21269.70144,3
1109,霸菱全球新興市場美元,5,全球新興市場股票,0.97624,0.00000,-0.00641,0.03017,32.84019,16.31679,0.42667,19099.78767,3
1110,霸菱拉丁美洲基金,5,拉丁美洲股票,0.92737,0.00000,-0.00531,0.07794,24.17660,7.41803,2.97491,13947.26093,3
1112,霸菱澳洲基金,4,澳洲及紐西蘭股票,0.91660,0.00000,0.05104,0.03237,22.91771,21.98283,10.24158,10235.80976,2
1113,霸菱韓國基金,5,韓國股票,0.97697,0.00000,0.02303,0.00000,23.78699,27.30752,8.00460,4109.54928,3
1114,霸菱全球資源基金,4,產業股票 - 天然資源,0.98553,0.00000,-0.00526,0.01973,45.52941,19.55487,4.77117,20523.37183,3
1115,霸菱東歐基金,5,新興歐洲股票,0.95087,0.00071,-0.00182,0.05024,35.63471,38.09626,8.26157,9431.13595,3
1116,霸菱高收益債券基金,3,全球高收益債券,0.00000,0.90085,0.02881,0.07034,None,None,None,None,3
1117,霸菱高收益債月配息,3,全球高收益債券,0.00000,0.90085,0.02881,0.07034,None,None,None,None,3
1119,霸菱歐寶基金（歐元）,4,歐洲大型均衡型股票,0.96556,0.00000,0.00784,0.02660,33.49467,19.46013,1.68526,21269.70144,3
1120,霸菱東歐基金（歐元）,5,新興歐洲股票,0.95087,0.00071,-0.00182,0.05024,35.63471,38.09626,8.26157,9431.13595,3
1121,霸菱高收益債券－歐元,3,全球高收益債券,0.00000,0.90085,0.02881,0.07034,None,None,None,None,3
1123,霸菱全球新興市場歐元,5,全球新興市場股票,0.97624,0.00000,-0.00641,0.03017,32.84019,16.31679,0.42667,19099.78767,3
1124,霸菱國際債券(美元),2,全球債券,0.00000,0.77884,0.21718,0.00398,None,None,None,None,3
1125,霸菱國際債券(歐元),2,全球債券,0.00000,0.77884,0.21718,0.00398,None,None,None,None,3
1126,霸菱香港中國基金歐元,5,中國股票,0.94683,0.00169,0.00217,0.04931,29.54824,6.48112,2.17007,27192.37623,3
1127,霸菱亞洲平衡基金累積,4,亞洲股債混合,0.77160,0.08013,0.12593,0.02234,27.20043,16.53238,1.65041,17001.88408,4
1128,霸菱亞洲增長基金歐元,5,亞洲不包括日本股票,0.98695,0.00000,0.01186,0.00119,27.56926,18.84909,5.08908,10492.53999,3
1202,富蘭克林成長基金,4,美國大型增長型股票,0.92252,0.00000,0.07721,0.00026,32.48528,24.86346,2.31123,41235.22608,4
1203,富蘭克林高科技基金,4,美國大型增長型股票,0.97707,0.00000,0.02293,0.00000,36.02008,22.22479,2.88946,44452.74682,4
1205,富蘭潛力組合基金,4,美國靈活型股票,0.85947,0.00000,0.13371,0.00682,16.93608,24.10817,16.23922,4701.27076,2
1207,富坦成長基金,3,全球大型價值型股票,0.97437,0.00000,0.00596,0.01967,33.50582,6.53259,0.69059,45949.24990,3
1208,富坦全球基金,3,全球大型價值型股票,0.94405,0.00000,0.03507,0.02088,33.46675,9.06309,2.94022,27396.13240,3
1210,富坦中小型公司成長,4,全球小型股票,0.92327,0.00000,0.05740,0.01933,4.67983,28.15803,36.98392,1370.27960,2
1211,富坦世界基金,3,全球大型價值型股票,0.96896,0.00031,0.01884,0.01190,30.07559,5.90738,0.61589,46995.09663,3
1212,富坦全球系列全球基金,3,全球大型價值型股票,0.99065,0.00000,-0.00100,0.01034,33.87198,10.14259,1.97240,35895.89607,2
1213,富坦全球新興國家基金,5,全球新興市場股票,0.94656,0.00000,0.03864,0.01481,21.49648,11.22983,1.83490,23045.02514,2
1214,富坦美國政府基金,2,美元政府債券,0.00000,0.95867,0.04133,0.00000,None,None,None,None,3
1215,富坦歐洲基金（美元）,4,歐洲大型價值型股票,0.99632,0.00000,0.00368,0.00000,37.20417,24.42930,6.73394,13964.55159,3
1216,富蘭公用事業基金,3,產業股票 - 公用事業,0.97302,0.00792,0.01907,0.00000,54.45395,29.10445,5.09009,18703.12342,5
1218,富蘭克林高成長基金,4,美國大型均衡型股票,0.98660,0.00000,0.01340,0.00000,30.98842,24.98244,3.24836,42349.25615,4
1219,富坦外國基金,3,全球大型價值型股票,0.98365,0.00000,0.01635,0.00000,29.10046,16.42977,4.69355,19650.69821,2
1221,富坦法人機構專用,3,全球大型價值型股票,0.99408,0.00000,0.00592,0.00000,30.43762,9.82553,0.32920,32946.06971,2
1224,富坦全球中小型企業,4,全球小型股票,0.94834,0.00000,0.05162,0.00004,6.09971,30.72332,34.23972,1446.70208,1
1225,富坦亞洲成長基金,5,亞洲不包括日本股票,0.99538,0.00000,0.00380,0.00082,56.82661,8.64055,1.72070,6443.58141,2
1226,富坦拉丁美洲基金,5,拉丁美洲股票,0.96500,0.00000,0.03500,0.00000,22.41180,21.86073,10.61530,9591.68778,3
1227,富坦新興固定收益季權,3,全球新興市場債券,0.00107,0.78220,0.21437,0.00236,None,None,None,None,3
1228,富坦全球平衡基金,3,美元平衡型股債混合,0.65401,0.11121,0.23477,0.00000,20.50182,6.29468,1.10704,38731.79846,2
1230,富坦歐元全球基金EUR,3,全球大型價值型股票,0.99320,0.00000,0.00680,0.00000,31.52032,11.97039,1.36013,33982.18328,2
1232,富坦公司債基金月配權,3,美元高收益債券,0.00000,0.97242,0.01927,0.00831,None,None,None,None,2
1233,富蘭克林黃金基金,5,產業股票 - 貴金屬,0.93847,0.00272,0.03885,0.01996,16.45280,45.97560,18.47544,2488.46728,3
1234,富坦美國政府基金,2,美元政府債券,0.00000,0.95867,0.04133,0.00000,None,None,None,None,3
1235,富坦公司債基金月配息,3,美元高收益債券,0.00000,0.97242,0.01927,0.00831,None,None,None,None,2
1236,富坦美元短期票券,1,貨幣市場 - 其他,0.00000,0.02487,0.97513,0.00000,None,None,None,None,None
1237,富坦歐元短期票券EUR,1,歐元債券 - 超短期,0.00000,0.18660,0.81340,0.00000,None,None,None,None,1
1240,富坦全球債券基金美權,2,全球債券,0.00000,0.44297,0.50324,0.05378,None,None,None,None,4
1241,富坦歐洲基金EUR,4,歐洲大型價值型股票,0.99632,0.00000,0.00368,0.00000,37.20417,24.42930,6.73394,13964.55159,3
1242,富坦全球債券基金歐權,2,全球債券,0.00000,0.44297,0.50324,0.05378,None,None,None,None,4
1243,富坦全球債券基金美息,2,全球債券,0.00000,0.44297,0.50324,0.05378,None,None,None,None,4
1244,富坦全球債券基金歐息,2,全球債券,0.00000,0.44297,0.50324,0.05378,None,None,None,None,4
1245,富坦新興固定收益季息,3,全球新興市場債券,0.00107,0.78220,0.21437,0.00236,None,None,None,None,3
1248,富坦潛力歐洲基金,4,歐元區大型股票,0.98563,0.00000,0.01437,0.00000,35.19767,22.98893,10.09523,12856.89378,3
1249,富坦東歐基金(歐元),5,新興歐洲股票,0.95332,0.00000,0.03555,0.01113,15.27012,28.82809,21.98130,2055.96854,2
1251,富坦泰國基金,5,泰國股票,0.90587,0.00000,0.08363,0.01050,17.48801,9.96831,7.52343,3712.73761,3
1252,富坦全球股票收益基金,3,全球股票收益,0.89096,0.02197,0.08049,0.00658,23.18938,9.33993,2.61508,38407.33583,1
1253,富坦(全)成長歐元,3,全球大型價值型股票,0.93568,0.00000,0.04851,0.01581,32.38792,5.93578,1.20599,39220.80852,2
1254,富坦韓國基金,4,韓國股票,0.83028,0.00000,0.11744,0.05228,21.12902,23.13146,16.32894,1762.35865,1
1255,富坦高價差（美元）基,4,美國大型價值型股票,0.91937,0.05711,0.02395,-0.00043,30.01604,22.42163,0.84033,40388.42170,2
1256,富坦高價差（歐元）基,4,美國大型價值型股票,0.91937,0.05711,0.02395,-0.00043,30.01604,22.42163,0.84033,40388.42170,2
1257,富坦互利歐洲基金USD,4,歐洲大型價值型股票,0.86599,0.00000,0.11376,0.02026,27.48828,25.27955,3.47628,15292.52661,3
1258,富坦互利歐洲基金EUR,4,歐洲大型價值型股票,0.86599,0.00000,0.11376,0.02026,27.48828,25.27955,3.47628,15292.52661,3
1259,富坦亞洲債券基金配權,2,亞洲債券 - 本地貨幣,0.00000,0.52191,0.52194,-0.04385,None,None,None,None,2
1260,富坦歐洲高收益月配息,3,歐元高收益債券,0.00000,0.87801,0.09646,0.02553,None,None,None,None,3
1261,富坦全球系列科技基金,4,產業股票 - 科技,0.97233,0.00000,0.02273,0.00494,29.85050,29.69600,5.93443,29424.52819,5
